X,Y,Z,hexcode
0.48337168,0.41679212,0.4712938,#c33c96
0.52821124,0.42467192,0.39819643,#c33ca5
0.57449484,0.43213087,0.32229373,#c33cb4
0.6216678,0.43911582,0.24379867,#c33cc3
0.6723242,0.44632807,0.15779372,#c33cd2
0.7255561,0.45354185,0.06545734,#c33ce1
0.77889746,0.46056905,-0.029378215,#c33cf0
0.83140177,0.46837074,-0.12625411,#c33cff
-0.011226636,0.056998093,0.8633952,#c34b00
0.05296843,0.07711628,0.8282109,#c34b0f
0.11143247,0.09776289,0.78693193,#c34b1e
0.16526951,0.12063488,0.7456775,#c34b2d
0.21835312,0.14998741,0.70527965,#c34b3c
0.27089792,0.18775608,0.66574335,#c34b4b
0.32159674,0.22938156,0.62259614,#c34b5a
0.36930814,0.27099502,0.5720953,#c34b69
0.4150951,0.30153692,0.5133224,#c34b78
0.45893398,0.31725317,0.4458214,#c34b87
0.5042472,0.32896596,0.37353,#c34b96
0.5505937,0.33836192,0.29849407,#c34ba5
0.59727573,0.34612668,0.2216741,#c34bb4
0.64502764,0.35310408,0.1417865,#c34bc3
0.69667804,0.36024672,0.053575207,#c34bd2
0.75027776,0.36712334,-0.039810956,#c34be1
0.80395085,0.37366697,-0.1355081,#c34bf0
0.85675657,0.38091886,-0.23328023,#c34bff
-0.000309108,-0.052938517,0.78277415,#c35a00
0.055037417,-0.029492673,0.74998546,#c35a0f
0.11124363,-0.009336379,0.7081159,#c35a1e
0.16491511,0.010698649,0.6660049,#c35a2d
0.21765548,0.03581461,0.62447715,#c35a3c
0.26885542,0.06676482,0.58058125,#c35a4b
0.31754997,0.101714894,0.53170955,#c35a5a
0.36549395,0.14203893,0.48089734,#c35a69
0.41556913,0.18392384,0.42503774,#c35a78
0.4697724,0.2153253,0.3554568,#c35a87
0.5237986,0.2336893,0.2762027,#c35a96
0.57371175,0.2469573,0.19770765,#c35aa5
0.62127066,0.25660202,0.119609326,#c35ab4
0.6698348,0.26421675,0.037959926,#c35ac3
0.72233045,0.27135694,-0.052251536,#c35ad2
0.77619267,0.2778433,-0.14660317,#c35ae1
0.8300294,0.28391838,-0.24317671,#c35af0
0.88255256,0.29096568,-0.34197322,#c35aff
0.0074475203,-0.15678221,0.70248324,#c36900
0.05828221,-0.13461941,0.6717854,#c3690f
0.11395794,-0.1164608,0.628986,#c3691e
0.16748333,-0.09929596,0.5856965,#c3692d
0.21890274,-0.07816899,0.5411899,#c3693c
0.2675469,-0.05375471,0.49024817,#c3694b
0.31575182,-0.024887603,0.43809238,#c3695a
0.36556447,0.011434498,0.3852495,#c36969
0.41976643,0.054173328,0.3270312,#c36978
0.47668973,0.09731499,0.2623352,#c36987
0.5337001,0.12740752,0.18699054,#c36996
0.59004796,0.14557457,0.103384316,#c369a5
0.644169,0.16006051,0.018974897,#c369b4
0.69589585,0.17083865,-0.06668701,#c369c3
0.7494458,0.17912559,-0.15894543,#c369d2
0.8035126,0.18568406,-0.2542871,#c369e1
0.85711735,0.19172253,-0.3518446,#c369f0
0.90820056,0.199583,-0.45201415,#c369ff
0.015686786,-0.2585845,0.62182945,#c37800
0.06430384,-0.24029653,0.59299433,#c3780f
0.119594544,-0.22434998,0.5496694,#c3781e
0.17271386,-0.21023217,0.50390846,#c3782d
0.22152677,-0.19361416,0.4529686,#c3783c
0.2692149,-0.17418,0.39816183,#c3784b
0.31818795,-0.14988193,0.34309497,#c3785a
0.3716451,-0.118069164,0.28493127,#c37869
0.42836392,-0.07817218,0.22400068,#c37878
0.4856656,-0.034447275,0.16093381,#c37887
0.5429966,0.007727277,0.093534335,#c37896
0.6001103,0.035581842,0.015122812,#c378a5
0.6573829,0.052919753,-0.07181273,#c378b4
0.716824,0.06844657,-0.16575153,#c378c3
0.7763184,0.08135511,-0.26469103,#c378d2
0.8318783,0.09034244,-0.36261302,#c378e1
0.8845718,0.098042965,-0.46171716,#c378f0
0.93326735,0.10793564,-0.56364846,#c378ff
0.026727127,-0.36060768,0.54092616,#c38700
0.07317503,-0.3466986,0.5131915,#c3870f
0.12767111,-0.33362862,0.46937105,#c3871e
0.1794309,-0.32318333,0.4174813,#c3872d
0.22692062,-0.31023613,0.36198962,#c3873c
0.27534437,-0.29438454,0.30505964,#c3874b
0.32722503,-0.27310663,0.24536566,#c3875a
0.3831834,-0.24537109,0.18217273,#c38769
0.4403204,-0.21062224,0.118852384,#c38778
0.4973611,-0.16947113,0.055751406,#c38787
0.5544685,-0.12597768,-0.009128538,#c38796
0.6116594,-0.085057825,-0.07879114,#c387a5
0.669325,-0.059288606,-0.16108622,#c387b4
0.7303474,-0.042138036,-0.2569665,#c387c3
0.79377335,-0.026114708,-0.36048016,#c387d2
0.8555371,-0.011215051,-0.466535,#c387e1
0.91043127,0.002542911,-0.572048,#c387f0
0.95840013,0.015546814,-0.6767872,#c387ff
0.041054685,-0.4622946,0.46022004,#c39600
0.08485623,-0.4531988,0.43156764,#c3960f
0.13713628,-0.44469702,0.38484314,#c3961e
0.18802616,-0.4376895,0.3268039,#c3962d
0.23617332,-0.4271648,0.2694846,#c3963c
0.2876393,-0.41363677,0.20910983,#c3964b
0.34281963,-0.39475566,0.14481108,#c3965a
0.39889187,-0.37045196,0.07885889,#c39669
0.4555769,-0.34113413,0.013123957,#c39678
0.512222,-0.30462545,-0.05147504,#c39687
0.5687616,-0.26290292,-0.11616126,#c39696
0.6255978,-0.21981211,-0.18297979,#c396a5
0.68347394,-0.18006116,-0.25653043,#c396b4
0.7451483,-0.155413,-0.34929708,#c396c3
0.8081099,-0.13802084,-0.45313448,#c396d2
0.8688499,-0.119801976,-0.56127936,#c396e1
0.92619944,-0.09999934,-0.6731814,#c396f0
0.9805656,-0.08131982,-0.78672075,#c396ff
0.059167415,-0.56479615,0.3785656,#c3a500
0.09961889,-0.5607326,0.34552965,#c3a50f
0.14877442,-0.5581761,0.29418632,#c3a51e
0.20036161,-0.553572,0.23350124,#c3a52d
0.2511599,-0.5445826,0.17354353,#c3a53c
0.30676612,-0.53255624,0.10893766,#c3a54b
0.36342114,-0.5162324,0.042394515,#c3a55a
0.4189147,-0.4944892,-0.025027672,#c3a569
0.4746702,-0.4692943,-0.09284339,#c3a578
0.53079444,-0.43852487,-0.15982711,#c3a587
0.58671325,-0.40046486,-0.22565877,#c3a596
0.6428177,-0.3585017,-0.29224738,#c3a5a5
0.70057356,-0.31552297,-0.36351898,#c3a5b4
0.7620489,-0.27583417,-0.44773602,#c3a5c3
0.82319504,-0.2506617,-0.5480678,#c3a5d2
0.88121563,-0.22956719,-0.6568192,#c3a5e1
0.93755364,-0.2079989,-0.7695993,#c3a5f0
0.9936122,-0.18701628,-0.88555163,#c3a5ff
0.08931032,-0.6819145,0.28709376,#c3b400
0.12600598,-0.6816811,0.24684203,#c3b40f
0.1724912,-0.6844421,0.1935075,#c3b41e
0.2257008,-0.6815529,0.13086587,#c3b42d
0.28035575,-0.67299104,0.06700239,#c3b43c
0.33769852,-0.6620935,0.00036014375,#c3b44b
0.39453983,-0.6478096,-0.06686752,#c3b45a
0.44921044,-0.6274621,-0.13486058,#c3b469
0.50363123,-0.60430753,-0.20382121,#c3b478
0.5585525,-0.5778598,-0.2728921,#c3b487
0.6135542,-0.54480934,-0.34072998,#c3b496
0.668466,-0.50500005,-0.4079973,#c3b4a5
0.7253357,-0.46184373,-0.47996533,#c3b4b4
0.7848495,-0.41643283,-0.5615873,#c3b4c3
0.8423579,-0.37345353,-0.65232015,#c3b4d2
0.8982843,-0.34511805,-0.75763816,#c3b4e1
0.95400244,-0.32250756,-0.87015545,#c3b4f0
1.0099357,-0.3009216,-0.9861774,#c3b4ff
0.13369593,-0.8186647,0.17995848,#c3c300
0.16898547,-0.82064635,0.13524337,#c3c30f
0.2146209,-0.82862294,0.07918,#c3c31e
0.2711911,-0.8287225,0.01295243,#c3c32d
0.3284806,-0.82154554,-0.053883817,#c3c33c
0.38631973,-0.81246394,-0.121462196,#c3c34b
0.44338593,-0.80057293,-0.1893432,#c3c35a
0.49766576,-0.78185904,-0.25790212,#c3c369
0.5511372,-0.760052,-0.32764295,#c3c378
0.60490185,-0.7364207,-0.39830193,#c3c387
0.65894336,-0.70860267,-0.46865514,#c3c396
0.7127706,-0.67309594,-0.53802145,#c3c3a5
0.7680552,-0.63050944,-0.61205786,#c3c3b4
0.823951,-0.58277464,-0.6943609,#c3c3c3
0.87794405,-0.5323898,-0.7814592,#c3c3d2
0.93189657,-0.48787266,-0.87639517,#c3c3e1
0.9870399,-0.46020186,-0.98527485,#c3c3f0
1.0426729,-0.43789056,-1.1007475,#c3c3ff
0.18222973,-0.95911,0.06652614,#c3d200
0.21818788,-0.96199256,0.019663382,#c3d20f
0.26596373,-0.9734636,-0.041429225,#c3d21e
0.32464978,-0.9787517,-0.11101096,#c3d22d
0.3829735,-0.973972,-0.17934707,#c3d23c
0.44117022,-0.9671105,-0.24773394,#c3d24b
0.49868363,-0.9578697,-0.31646568,#c3d25a
0.55307704,-0.9413561,-0.38580954,#c3d269
0.6061003,-0.9209463,-0.45633087,#c3d278
0.65918994,-0.89923906,-0.5281871,#c3d287
0.7124943,-0.87536377,-0.60081744,#c3d296
0.7654806,-0.8453337,-0.6736651,#c3d2a5
0.8186777,-0.80477816,-0.7515821,#c3d2b4
0.8712057,-0.75646204,-0.83554035,#c3d2c3
0.92322826,-0.70563906,-0.9227064,#c3d2d2
0.97578746,-0.655098,-1.0133238,#c3d2e1
1.0296711,-0.6126042,-1.1121179,#c3d2f0
1.0852996,-0.5868129,-1.2246339,#c3d2ff
0.23462175,-1.1003736,-0.05030607,#c3e100
0.27338958,-1.1034591,-0.100593284,#c3e10f
0.32427242,-1.1165831,-0.16648072,#c3e11e
0.3827617,-1.1285813,-0.23855421,#c3e12d
0.4413801,-1.1271434,-0.30779976,#c3e13c
0.49992102,-1.1225877,-0.3770247,#c3e14b
0.55787146,-1.1158637,-0.44670078,#c3e15a
0.61261356,-1.1018345,-0.5169673,#c3e169
0.6653813,-1.0828393,-0.58830553,#c3e178
0.7179434,-1.0624219,-0.6611259,#c3e187
0.7703462,-1.0405501,-0.73544824,#c3e196
0.8217589,-1.0138731,-0.812084,#c3e1a5
0.872979,-0.9767585,-0.89508873,#c3e1b4
0.92356867,-0.9305855,-0.9812702,#c3e1c3
0.97429293,-0.8810603,-1.0692608,#c3e1d2
1.0258278,-0.83084226,-1.1598235,#c3e1e1
1.0783142,-0.78146505,-1.2538612,#c3e1f0
1.1324778,-0.74136287,-1.3567728,#c3e1ff
0.29311866,-1.2428654,-0.17276403,#c3f000
0.33562157,-1.2460384,-0.22749218,#c3f00f
0.38805664,-1.260304,-0.2959932,#c3f01e
0.44609708,-1.2781632,-0.3705812,#c3f02d
0.5044456,-1.2818214,-0.4407145,#c3f03c
0.5633339,-1.2797061,-0.51087874,#c3f04b
0.6216732,-1.2753291,-0.58162415,#c3f05a
0.6769247,-1.2639681,-0.652988,#c3f069
0.72955596,-1.2464774,-0.72526896,#c3f078
0.78146404,-1.2269,-0.7990778,#c3f087
0.8322458,-1.2052661,-0.8749316,#c3f096
0.8813573,-1.1790317,-0.9551268,#c3f0a5
0.93174124,-1.1459459,-1.0429689,#c3f0b4
0.9818547,-1.1045823,-1.1321707,#c3f0c3
1.0316441,-1.0574876,-1.2216464,#c3f0d2
1.0820848,-1.008473,-1.3129996,#c3f0e1
1.1334746,-0.95905954,-1.4070052,#c3f0f0
1.1858588,-0.91066355,-1.5046146,#c3f0ff
0.35924459,-1.3868909,-0.3029489,#c3ff00
0.4035999,-1.3905128,-0.3603895,#c3ff0f
0.45665732,-1.405695,-0.43039834,#c3ff1e
0.5148384,-1.4269677,-0.5071736,#c3ff2d
0.57236654,-1.4374769,-0.57862604,#c3ff3c
0.63139486,-1.4379973,-0.64967406,#c3ff4b
0.68996227,-1.4355874,-0.7214465,#c3ff5a
0.7456543,-1.4266883,-0.7939196,#c3ff69
0.7980233,-1.4105042,-0.8671745,#c3ff78
0.84860826,-1.3908303,-0.9420529,#c3ff87
0.8966444,-1.3676431,-1.0195202,#c3ff96
0.9440212,-1.34069,-1.102777,#c3ffa5
0.9942166,-1.310407,-1.1941243,#c3ffb4
1.0445603,-1.274627,-1.286755,#c3ffc3
1.0939634,-1.2313024,-1.378517,#c3ffd2
1.1433314,-1.183838,-1.47109,#c3ffe1
1.1934962,-1.1351475,-1.5658628,#c3fff0
1.2446263,-1.0861826,-1.6633602,#c3ffff
-0.09404019,0.6472473,1.1723038,#d20000
0.0050856983,0.65184623,1.1552048,#d2000f
0.09456605,0.66125816,1.1381286,#d2001e
0.1794612,0.6710445,1.1154145,#d2002d
0.2587306,0.673856,1.0840849,#d2003c
0.32968158,0.6736649,1.0451721,#d2004b
0.38382104,0.67782,0.9997348,#d2005a
0.4276047,0.68695974,0.9542285,#d20069
0.46961576,0.69726753,0.9084133,#d20078
0.5114054,0.7076234,0.8617382,#d20087
0.5521526,0.71742773,0.8125268,#d20096
0.5888818,0.725282,0.755702,#d200a5
0.6236695,0.7318827,0.6942916,#d200b4
0.65908533,0.73817647,0.63086736,#d200c3
0.69804335,0.74505836,0.56270003,#d200d2
0.742805,0.75318724,0.48651305,#d200e1
0.7927481,0.7625444,0.40030113,#d200f0
0.84443486,0.7728401,0.3080853,#d200ff
-0.009730879,0.50067717,1.0921593,#d20f00
0.0899649,0.51119703,1.0720996,#d20f0f
0.17816226,0.5220358,1.0504289,#d20f1e
0.2585245,0.5366447,1.0268244,#d20f2d
0.3254039,0.56018347,0.99636364,#d20f3c
0.37456644,0.578376,0.9521336,#d20f4b
0.41603166,0.5914333,0.9057723,#d20f5a
0.45708287,0.6019668,0.8595747,#d20f69
0.498342,0.6118015,0.8125984,#d20f78
0.5391071,0.621119,0.7637705,#d20f87
0.5765252,0.628697,0.7081502,#d20f96
0.61126065,0.6347045,0.6465918,#d20fa5
0.64624465,0.64030105,0.5829798,#d20fb4
0.6840379,0.6462717,0.51553917,#d20fc3
0.7272793,0.6533288,0.44115067,#d20fd2
0.77415466,0.660918,0.36066815,#d20fe1
0.8251715,0.6692883,0.2711008,#d20ff0
0.877263,0.6781662,0.17687574,#d20fff
0.041215457,0.3682442,1.0327802,#d21e00
0.13835706,0.38071483,1.0111758,#d21e0f
0.22819787,0.39269567,0.9819588,#d21e1e
0.29924268,0.41202542,0.94388956,#d21e2d
0.3537761,0.44478467,0.90614676,#d21e3c
0.39707968,0.48505163,0.8699999,#d21e4b
0.43778986,0.50713015,0.82684994,#d21e5a
0.4788761,0.5187902,0.78034705,#d21e69
0.5198153,0.5284615,0.73225343,#d21e78
0.5581912,0.5363652,0.6785645,#d21e87
0.5932309,0.5422914,0.6176556,#d21e96
0.62805146,0.54760736,0.55427366,#d21ea5
0.66497207,0.5530624,0.48771137,#d21eb4
0.7071512,0.5595206,0.414499,#d21ec3
0.75271773,0.56633717,0.33629337,#d21ed2
0.8006818,0.57320124,0.25280818,#d21ee1
0.85245365,0.5805558,0.16056061,#d21ef0
0.90489006,0.5880356,0.06454948,#d21eff
0.08002827,0.24199933,0.9754332,#d22d00
0.16908595,0.25565928,0.9495011,#d22d0f
0.24226035,0.27119043,0.9090558,#d22d1e
0.30648315,0.29176065,0.8644278,#d22d2d
0.3611518,0.327911,0.8227801,#d22d3c
0.40878734,0.3751456,0.7852972,#d22d4b
0.45319337,0.4143552,0.7488369,#d22d5a
0.49531445,0.43347192,0.70442027,#d22d69
0.5348571,0.44409236,0.65319794,#d22d78
0.57055783,0.45100692,0.59380347,#d22d87
0.6054499,0.45659187,0.5311885,#d22d96
0.6418061,0.46201333,0.46589968,#d22da5
0.6830034,0.46831515,0.394455,#d22db4
0.72816676,0.4751599,0.31752324,#d22dc3
0.77458274,0.48169038,0.23774873,#d22dd2
0.82360876,0.48824695,0.15193062,#d22de1
0.8760607,0.49505,0.05800345,#d22df0
0.9289271,0.501708,-0.039051637,#d22dff
0.10700836,0.12037696,0.9090274,#d23c00
0.17829622,0.13923518,0.87313086,#d23c0f
0.24591346,0.15507962,0.829572,#d23c1e
0.30368593,0.177625,0.78644466,#d23c2d
0.35693666,0.21074295,0.7449833,#d23c3c
0.40869132,0.25479242,0.70460284,#d23c4b
0.46057138,0.301298,0.66564983,#d23c5a
0.5080873,0.33823824,0.6234965,#d23c69
0.546568,0.35487294,0.5676628,#d23c78
0.5820221,0.36378613,0.50598514,#d23c87
0.6181232,0.37053382,0.44189587,#d23c96
0.6583446,0.37722215,0.37234467,#d23ca5
0.70309395,0.38440645,0.29670477,#d23cb4
0.74924767,0.39127728,0.21821396,#d23cc3
0.7961549,0.39765233,0.13727288,#d23cd2
0.84625596,0.4041306,0.049095422,#d23ce1
0.8992387,0.41059878,-0.046173565,#d23cf0
0.95249206,0.41671237,-0.14416002,#d23cff
0.117697805,0.0059743766,0.83002555,#d24b00
0.1842866,0.025008123,0.7930174,#d24b0f
0.24545603,0.044233903,0.7502927,#d24b1e
0.2997014,0.06677833,0.7075824,#d24b2d
0.35285994,0.09535111,0.66576356,#d24b3c
0.40549055,0.13301857,0.62490416,#d24b4b
0.45796296,0.17626667,0.5842512,#d24b5a
0.50764835,0.21952754,0.53676474,#d24b69
0.55332905,0.25388294,0.48014608,#d24b78
0.59379196,0.2704484,0.41601118,#d24b87
0.63409674,0.28119293,0.34780446,#d24b96
0.67854613,0.29043177,0.2735275,#d24ba5
0.724647,0.29832512,0.19600481,#d24bb4
0.7711705,0.3052119,0.11661618,#d24bc3
0.8185974,0.31150264,0.03438773,#d24bd2
0.86974436,0.3179391,-0.056109965,#d24be1
0.9231402,0.32412097,-0.15250485,#d24bf0
0.976745,0.32981387,-0.25135925,#d24bff
0.12875251,-0.10647914,0.74874115,#d25a00
0.18757859,-0.084501244,0.7136214,#d25a0f
0.24412389,-0.063491024,0.67122614,#d25a1e
0.29800177,-0.043334544,0.62777174,#d25a2d
0.35085982,-0.018460361,0.5852529,#d25a3c
0.4033986,0.013251974,0.54289246,#d25a4b
0.45407698,0.04964916,0.49716806,#d25a5a
0.5021635,0.089816645,0.446183,#d25a69
0.54995185,0.13177682,0.39207646,#d25a78
0.5994835,0.16582943,0.32860956,#d25a87
0.65108913,0.18513949,0.2514447,#d25a96
0.7002795,0.1987349,0.17244829,#d25aa5
0.74741703,0.20878807,0.09351769,#d25ab4
0.7943016,0.21640037,0.013248439,#d25ac3
0.84237736,0.22280808,-0.07057107,#d25ad2
0.8944417,0.22912607,-0.16323334,#d25ae1
0.94814837,0.23492633,-0.2606386,#d25af0
1.0020163,0.24014074,-0.36034563,#d25aff
0.13798033,-0.21373065,0.66745335,#d26900
0.18986961,-0.1903704,0.6349244,#d2690f
0.24531408,-0.17080148,0.5917671,#d2691e
0.29915974,-0.15330625,0.5472433,#d2692d
0.3514503,-0.13154218,0.50376904,#d2693c
0.40228754,-0.10554957,0.45678884,#d2694b
0.45077893,-0.07612925,0.40474102,#d2695a
0.49900523,-0.040902108,0.35231012,#d26969
0.5485952,0.0003073901,0.2975635,#d26978
0.6028144,0.04374809,0.23510341,#d26987
0.65947706,0.07796288,0.16139208,#d26996
0.7155844,0.097506285,0.077325195,#d269a5
0.7691423,0.11233855,-0.007811033,#d269b4
0.81846374,0.12308496,-0.09084771,#d269c3
0.86772925,0.13090488,-0.17689072,#d269d2
0.9206023,0.13747835,-0.2714773,#d269e1
0.9745526,0.1429715,-0.3698253,#d269f0
1.0285349,0.14778064,-0.47040027,#d269ff
0.1454237,-0.31642044,0.5862601,#d27800
0.19458465,-0.2961012,0.5557751,#d2780f
0.24947885,-0.27843666,0.5120778,#d2781e
0.30333057,-0.26361775,0.4661805,#d2782d
0.35415056,-0.24528755,0.41964152,#d2783c
0.40252295,-0.22484818,0.36595085,#d2784b
0.45031956,-0.20064172,0.31088945,#d2785a
0.49964863,-0.1705901,0.2556816,#d27869
0.5531367,-0.13222246,0.19685584,#d27878
0.6098332,-0.08867531,0.13329552,#d27887
0.66717917,-0.045153707,0.065416366,#d27896
0.72433627,-0.0130441645,-0.011880896,#d278a5
0.78113806,0.0053537847,-0.09901281,#d278b4
0.8375529,0.020551346,-0.18915951,#d278c3
0.8931246,0.033015,-0.28254992,#d278d2
0.9480887,0.041971914,-0.38021418,#d278e1
1.0024179,0.048166197,-0.47973514,#d278f0
1.0561574,0.053258955,-0.58133954,#d278ff
0.1549415,-0.41889492,0.5045003,#d28700
0.20210586,-0.40256262,0.47579476,#d2870f
0.25641245,-0.3871556,0.43211356,#d2871e
0.31004822,-0.3751246,0.3834968,#d2872d
0.35842952,-0.36094803,0.33053097,#d2873c
0.40589088,-0.34464106,0.27347043,#d2874b
0.45421988,-0.32439485,0.21617495,#d2875a
0.50642467,-0.29808632,0.15584904,#d28769
0.5627967,-0.2642847,0.092263885,#d28778
0.6199478,-0.22357526,0.027968558,#d28787
0.67717546,-0.17998008,-0.038107846,#d28796
0.73439765,-0.13745825,-0.10814548,#d287a5
0.79152477,-0.10766852,-0.18846945,#d287b4
0.8489843,-0.090421274,-0.27895576,#d287c3
0.909503,-0.074978925,-0.37820238,#d287d2
0.97188777,-0.061004337,-0.48427808,#d287e1
1.0304838,-0.050602004,-0.5894414,#d287f0
1.0840508,-0.04272484,-0.6934636,#d287ff
0.1674693,-0.5215946,0.42268077,#d29600
0.21247312,-0.5094539,0.39452368,#d2960f
0.26564348,-0.49725896,0.35087183,#d2961e
0.31807217,-0.4886787,0.29585826,#d2962d
0.3654563,-0.4778189,0.23867507,#d2963c
0.41342294,-0.46438205,0.1799738,#d2964b
0.46448508,-0.44699728,0.11876807,#d2965a
0.5194338,-0.4233607,0.053314086,#d29669
0.57621104,-0.39446092,-0.013368871,#d29678
0.6331761,-0.35862914,-0.079298854,#d29687
0.68994665,-0.31715235,-0.14523597,#d29696
0.74686646,-0.27391008,-0.21314129,#d296a5
0.8039301,-0.2324847,-0.2853916,#d296b4
0.8617389,-0.20483719,-0.37000453,#d296c3
0.92320085,-0.18795036,-0.4703456,#d296d2
0.98680604,-0.1725082,-0.57826686,#d296e1
1.0494863,-0.15746605,-0.6895769,#d296f0
1.1076239,-0.14227657,-0.8028078,#d296ff
0.18322212,-0.6237144,0.34104034,#d2a500
0.22562933,-0.61618185,0.31131917,#d2a50f
0.2762787,-0.60896,0.264948,#d2a51e
0.3279549,-0.6036303,0.2040124,#d2a52d
0.37599394,-0.5950226,0.14523025,#d2a53c
0.42646688,-0.58338934,0.0837145,#d2a54b
0.48146442,-0.5682243,0.017799318,#d2a55a
0.5371108,-0.5470993,-0.050336197,#d2a569
0.5931553,-0.5220778,-0.119131655,#d2a578
0.6496722,-0.49185356,-0.18735439,#d2a587
0.7059837,-0.45441887,-0.25451598,#d2a596
0.7622671,-0.41264266,-0.3221768,#d2a5a5
0.8189221,-0.36986777,-0.39213863,#d2a5b4
0.87690383,-0.32939187,-0.4687212,#d2a5c3
0.9388749,-0.30302027,-0.5645468,#d2a5d2
1.0018559,-0.2861002,-0.67236847,#d2a5e1
1.0625775,-0.26853198,-0.78472406,#d2a5f0
1.1202408,-0.24911398,-0.90105325,#d2a5ff
0.20287909,-0.72719806,0.25794423,#d2b400
0.24215858,-0.72430277,0.22347817,#d2b40f
0.28956887,-0.72313124,0.17255111,#d2b41e
0.34168273,-0.7202379,0.10944299,#d2b42d
0.39193112,-0.7131358,0.048387643,#d2b43c
0.44649357,-0.7025016,-0.017399883,#d2b44b
0.5036619,-0.6896602,-0.0858729,#d2b45a
0.5592285,-0.6707804,-0.15519483,#d2b469
0.61434376,-0.6483549,-0.22542436,#d2b478
0.6699997,-0.62268883,-0.29585686,#d2b487
0.72586393,-0.5908545,-0.36525726,#d2b496
0.7814676,-0.5521151,-0.43378076,#d2b4a5
0.83735573,-0.5102855,-0.50352,#d2b4b4
0.8952482,-0.4675935,-0.5786929,#d2b4c3
0.95680004,-0.42701653,-0.66621196,#d2b4d2
1.0178505,-0.4002815,-0.76916903,#d2b4e1
1.0759326,-0.37968516,-0.88182485,#d2b4f0
1.1324688,-0.3589355,-0.9987137,#d2b4ff
0.23577681,-0.84744537,0.16337323,#d2c300
0.2717308,-0.84785414,0.12185238,#d2c30f
0.31639427,-0.8518167,0.068724535,#d2c31e
0.36936876,-0.8510754,0.00449978,#d2c32d
0.4233283,-0.8443248,-0.060532656,#d2c33c
0.4799964,-0.8343628,-0.12881353,#d2c34b
0.5374971,-0.823284,-0.19800834,#d2c35a
0.59263945,-0.8059422,-0.26772803,#d2c369
0.6466261,-0.78460675,-0.33851865,#d2c378
0.7009063,-0.7613019,-0.41025385,#d2c387
0.7556697,-0.73418194,-0.48182833,#d2c396
0.8103323,-0.69995797,-0.55205524,#d2c3a5
0.86498535,-0.6597055,-0.62223846,#d2c3b4
0.92200875,-0.6166961,-0.69824946,#d2c3c3
0.981432,-0.5715435,-0.7837879,#d2c3d2
1.0387212,-0.52737904,-0.87722063,#d2c3e1
1.0946728,-0.49765408,-0.98509055,#d2c3f0
1.1505965,-0.47564167,-1.1014433,#d2c3ff
0.2816231,-0.98558,0.053616967,#d2d200
0.31647083,-0.9879145,0.008024405,#d2d20f
0.36018082,-0.9966666,-0.047880113,#d2d21e
0.415839,-0.9995545,-0.11515906,#d2d22d
0.4729776,-0.99410176,-0.18389055,#d2d23c
0.5303325,-0.9858364,-0.25333697,#d2d24b
0.58805525,-0.97691065,-0.32322052,#d2d25a
0.64321834,-0.96171176,-0.39354676,#d2d269
0.69655424,-0.94156194,-0.46490324,#d2d278
0.74985766,-0.91980153,-0.5375685,#d2d287
0.8035584,-0.89608425,-0.6109867,#d2d296
0.85741436,-0.8673959,-0.6837828,#d2d2a5
0.91102046,-0.8308707,-0.7558491,#d2d2b4
0.9665073,-0.7880924,-0.83386713,#d2d2c3
1.0223496,-0.74066913,-0.91998684,#d2d2d2
1.0762928,-0.6906394,-1.0106581,#d2d2e1
1.1301777,-0.6448681,-1.108117,#d2d2f0
1.1854471,-0.6161216,-1.2196681,#d2d2ff
0.33121276,-1.126623,-0.061881352,#d2e100
0.36654726,-1.1297903,-0.10928274,#d2e10f
0.41222927,-1.1414099,-0.16978809,#d2e11e
0.4700866,-1.1496503,-0.240963,#d2e12d
0.5284817,-1.1466619,-0.31152895,#d2e13c
0.58622354,-1.1405395,-0.38182214,#d2e14b
0.6442353,-1.1338638,-0.45251948,#d2e15a
0.6997767,-1.1212808,-0.52368325,#d2e169
0.75289476,-1.1026819,-0.59574723,#d2e178
0.80565995,-1.082237,-0.66922414,#d2e187
0.85870653,-1.0607702,-0.7440178,#d2e196
0.9119206,-1.036612,-0.8193365,#d2e1a5
0.96477807,-1.0054457,-0.89489836,#d2e1b4
1.0181229,-0.96403956,-0.97646636,#d2e1c3
1.0706847,-0.9158386,-1.0639585,#d2e1d2
1.1227651,-0.8655046,-1.1547042,#d2e1e1
1.1753669,-0.8153528,-1.2488472,#d2e1f0
1.2291603,-0.7714328,-1.3500613,#d2e1ff
0.38439396,-1.2682612,-0.18041931,#d2f000
0.42205045,-1.2717049,-0.23079059,#d2f00f
0.4712273,-1.2844274,-0.2962665,#d2f01e
0.5291701,-1.2988663,-0.3705027,#d2f02d
0.5877905,-1.2996483,-0.44197518,#d2f03c
0.6458663,-1.2957873,-0.51309353,#d2f04b
0.70413035,-1.2912273,-0.58466434,#d2f05a
0.7601732,-1.2813605,-0.65679383,#d2f069
0.813274,-1.2645419,-0.7296679,#d2f078
0.86565906,-1.2452626,-0.80391526,#d2f087
0.9181576,-1.2251773,-0.87972367,#d2f096
0.9705155,-1.203445,-0.9569565,#d2f0a5
1.0220035,-1.1760964,-1.0366517,#d2f0b4
1.0733508,-1.1377578,-1.1229347,#d2f0c3
1.1239817,-1.0912429,-1.2122631,#d2f0d2
1.1748307,-1.0420705,-1.3036833,#d2f0e1
