X,Y,Z,hexcode
-1.2491186,1.227424,-0.13149384,#c3e169
-1.1814171,1.3252152,-0.29378554,#c3e178
-1.1267004,1.390665,-0.45586702,#c3e187
-1.0746686,1.4390528,-0.61915755,#c3e196
-1.015437,1.4651257,-0.77807736,#c3e1a5
-0.9467819,1.471022,-0.932899,#c3e1b4
-0.8735741,1.4725884,-1.0976698,#c3e1c3
-0.7993083,1.4500061,-1.266082,#c3e1d2
-0.7282334,1.3952194,-1.4221886,#c3e1e1
-0.6664544,1.3226807,-1.5605685,#c3e1f0
-0.61279553,1.2366276,-1.6853619,#c3e1ff
-1.6223018,0.82565516,0.42089337,#c3f000
-1.618702,0.8840381,0.38024527,#c3f00f
-1.6024609,0.95286256,0.33112273,#c3f01e
-1.5807525,1.0250458,0.26006073,#c3f02d
-1.5597216,1.0981412,0.1725766,#c3f03c
-1.5163628,1.2102295,0.05377988,#c3f04b
-1.4594213,1.3421184,-0.09000231,#c3f05a
-1.3915712,1.467835,-0.24926737,#c3f069
-1.3177665,1.5833021,-0.41177014,#c3f078
-1.2509408,1.6700779,-0.5724749,#c3f087
-1.187584,1.7307621,-0.73153234,#c3f096
-1.1142762,1.763942,-0.8859193,#c3f0a5
-1.0329021,1.7731812,-1.0360895,#c3f0b4
-0.9505702,1.7731171,-1.1899114,#c3f0c3
-0.86733085,1.7611345,-1.3526902,#c3f0d2
-0.788888,1.7064731,-1.5091405,#c3f0e1
-0.7179935,1.6305338,-1.6535281,#c3f0f0
-0.66088265,1.5340056,-1.7789819,#c3f0ff
-1.7411548,1.0116243,0.28383392,#c3ff00
-1.74461,1.0651407,0.24466577,#c3ff0f
-1.745192,1.1206025,0.20289144,#c3ff1e
-1.7373768,1.1832271,0.14406136,#c3ff2d
-1.7147596,1.2678928,0.053828876,#c3ff3c
-1.6694005,1.4001766,-0.07271325,#c3ff4b
-1.6117961,1.5435226,-0.21823306,#c3ff5a
-1.5417562,1.6840384,-0.37847656,#c3ff69
-1.4640961,1.8179442,-0.5420078,#c3ff78
-1.386222,1.9321533,-0.7047341,#c3ff87
-1.3153781,2.013072,-0.8630204,#c3ff96
-1.2329532,2.0641472,-1.0141207,#c3ffa5
-1.1397145,2.0850492,-1.1583048,#c3ffb4
-1.0446635,2.088133,-1.3019234,#c3ffc3
-0.9484196,2.079953,-1.4523617,#c3ffd2
-0.8560466,2.0405598,-1.6039379,#c3ffe1
-0.77144617,1.9649566,-1.7514013,#c3fff0
-0.70562524,1.8635585,-1.881129,#c3ffff
0.42045292,-1.0917134,1.0181814,#d20000
0.4077631,-1.0492676,0.91897887,#d2000f
0.3794258,-1.0027747,0.80772287,#d2001e
0.3368365,-0.9535406,0.6844735,#d2002d
0.27658987,-0.90492916,0.54748,#d2003c
0.2150215,-0.8601961,0.4081827,#d2004b
0.15104054,-0.8194604,0.26746163,#d2005a
0.08145877,-0.78272855,0.12459907,#d20069
0.010321203,-0.75225884,-0.012879294,#d20078
-0.04196637,-0.7292548,-0.14754866,#d20087
-0.062109463,-0.7181414,-0.28107834,#d20096
-0.06613068,-0.71383184,-0.4124491,#d200a5
-0.0312445,-0.7212447,-0.54563874,#d200b4
-0.0001545803,-0.738973,-0.67109597,#d200c3
0.032798372,-0.7571717,-0.79898435,#d200d2
0.070632346,-0.7748438,-0.9307812,#d200e1
0.10825269,-0.7936548,-1.0608547,#d200f0
0.15797217,-0.81469274,-1.1905044,#d200ff
0.31977102,-1.0226921,0.99223924,#d20f00
0.30160308,-0.9825122,0.90181875,#d20f0f
0.270355,-0.9390071,0.7997791,#d20f1e
0.22779475,-0.894797,0.6894192,#d20f2d
0.166249,-0.8499795,0.5648726,#d20f3c
0.10321465,-0.8060755,0.42638776,#d20f4b
0.044011667,-0.7659133,0.2857691,#d20f5a
-0.010450325,-0.73221153,0.15082645,#d20f69
-0.062405754,-0.705947,0.02551433,#d20f78
-0.10410544,-0.68157494,-0.115599476,#d20f87
-0.11727424,-0.66556543,-0.2610547,#d20f96
-0.09430528,-0.65977734,-0.40637112,#d20fa5
-0.052877717,-0.66467446,-0.54531384,#d20fb4
-0.017374042,-0.6804731,-0.6771896,#d20fc3
0.012703966,-0.69633245,-0.81624514,#d20fd2
0.043076754,-0.71299046,-0.956874,#d20fe1
0.076613225,-0.732545,-1.0928197,#d20ff0
0.122066155,-0.755398,-1.2242787,#d20fff
0.1981323,-0.9391915,0.956258,#d21e00
0.18406558,-0.903828,0.8746741,#d21e0f
0.15316136,-0.86634886,0.7821352,#d21e1e
0.11427358,-0.8271376,0.68023354,#d21e2d
0.062246438,-0.7886199,0.57089895,#d21e3c
-0.0049178437,-0.7496333,0.44377717,#d21e4b
-0.067877844,-0.7142713,0.31064788,#d21e5a
-0.11881683,-0.6850819,0.18522373,#d21e69
-0.16540056,-0.6589173,0.05710233,#d21e78
-0.1851802,-0.63290685,-0.09146269,#d21e87
-0.1611442,-0.6110255,-0.2527892,#d21e96
-0.12572281,-0.6032677,-0.4009337,#d21ea5
-0.0831852,-0.6055108,-0.5455763,#d21eb4
-0.046286143,-0.6134254,-0.69396096,#d21ec3
-0.01980625,-0.6271285,-0.8432129,#d21ed2
0.009989435,-0.64514077,-0.98723334,#d21ee1
0.044331733,-0.66679895,-1.1252842,#d21ef0
0.08719431,-0.69186,-1.2579523,#d21eff
0.07453958,-0.85567147,0.9312105,#d22d00
0.062402315,-0.8203532,0.8505056,#d22d0f
0.035237752,-0.7859053,0.7618343,#d22d1e
0.0002972126,-0.75052065,0.6650192,#d22d2d
-0.042349093,-0.7142122,0.56002414,#d22d3c
-0.09951468,-0.68186533,0.45188028,#d22d4b
-0.15721281,-0.6542237,0.338745,#d22d5a
-0.21469809,-0.6299827,0.22110943,#d22d69
-0.26230127,-0.6072791,0.094354935,#d22d78
-0.25030744,-0.57907474,-0.06974405,#d22d87
-0.22274052,-0.5533943,-0.24202959,#d22d96
-0.19162531,-0.5398239,-0.39849305,#d22da5
-0.14313099,-0.53768337,-0.5484409,#d22db4
-0.089847356,-0.5394021,-0.7057964,#d22dc3
-0.05530464,-0.55169225,-0.8597629,#d22dd2
-0.023768213,-0.5711686,-1.0069149,#d22de1
0.011543346,-0.59453416,-1.1479065,#d22df0
0.052634608,-0.6211737,-1.2827667,#d22dff
-0.04990351,-0.7703998,0.9045025,#d23c00
-0.06227818,-0.7343321,0.8232751,#d23c0f
-0.089819804,-0.7000491,0.73439896,#d23c1e
-0.1208316,-0.66771024,0.6415383,#d23c2d
-0.15137953,-0.6372586,0.54759574,#d23c3c
-0.19343135,-0.6131258,0.45797467,#d23c4b
-0.24649192,-0.587661,0.3554433,#d23c5a
-0.30233532,-0.562999,0.23728792,#d23c69
-0.32584706,-0.53576446,0.09565431,#d23c78
-0.31375548,-0.5048223,-0.0781782,#d23c87
-0.2966821,-0.47812602,-0.25513825,#d23c96
-0.2720867,-0.46314722,-0.41803557,#d23ca5
-0.22362298,-0.46033755,-0.56686115,#d23cb4
-0.16129027,-0.4608784,-0.7218179,#d23cc3
-0.109363906,-0.4698711,-0.87376225,#d23cd2
-0.067460775,-0.48889676,-1.0183289,#d23ce1
-0.028910803,-0.5124996,-1.1589985,#d23cf0
0.010545023,-0.53973144,-1.2949829,#d23cff
-0.1746278,-0.68308365,0.87529796,#d24b00
-0.18804003,-0.6463478,0.7932418,#d24b0f
-0.21580398,-0.6117362,0.7034994,#d24b1e
-0.24401517,-0.5819542,0.6154595,#d24b2d
-0.26533586,-0.55928594,0.5374703,#d24b3c
-0.29442763,-0.5384324,0.45525992,#d24b4b
-0.3407615,-0.51658165,0.36135525,#d24b5a
-0.38058722,-0.48641908,0.23390457,#d24b69
-0.39326534,-0.45131058,0.07377679,#d24b78
-0.38134173,-0.41766062,-0.10509857,#d24b87
-0.36492544,-0.390405,-0.28258002,#d24b96
-0.3464548,-0.37146288,-0.45319018,#d24ba5
-0.3042667,-0.3666341,-0.60934466,#d24bb4
-0.24422163,-0.3667616,-0.75932044,#d24bc3
-0.18643744,-0.374254,-0.90827954,#d24bd2
-0.13879235,-0.39385194,-1.0487686,#d24be1
-0.091690764,-0.4206576,-1.1814383,#d24bf0
-0.04410984,-0.45103732,-1.3095734,#d24bff
-0.29932642,-0.5934563,0.8438993,#d25a00
-0.31400684,-0.55620325,0.760907,#d25a0f
-0.3385301,-0.52353835,0.67541736,#d25a1e
-0.36067173,-0.49871457,0.59872466,#d25a2d
-0.38366258,-0.47581497,0.52071375,#d25a3c
-0.41405198,-0.45251963,0.43664,#d25a4b
-0.44284442,-0.42799327,0.3363499,#d25a5a
-0.46125397,-0.39662954,0.21138676,#d25a69
-0.4659342,-0.3582778,0.049985033,#d25a78
-0.45419323,-0.322776,-0.13062926,#d25a87
-0.43694583,-0.29335353,-0.3102082,#d25a96
-0.41496274,-0.26713088,-0.49136427,#d25aa5
-0.37738013,-0.25951037,-0.6570309,#d25ab4
-0.32493895,-0.26355824,-0.80405843,#d25ac3
-0.2681859,-0.27157685,-0.9480737,#d25ad2
-0.21921487,-0.2903413,-1.0891522,#d25ae1
-0.1744738,-0.32092378,-1.2200816,#d25af0
-0.12778626,-0.3559345,-1.3441246,#d25aff
-0.41662234,-0.4986548,0.8290123,#d26900
-0.43030974,-0.46265605,0.7494507,#d2690f
-0.4489559,-0.4342387,0.6753665,#d2691e
-0.47789028,-0.40558892,0.5945861,#d2692d
-0.51200163,-0.37667122,0.50930667,#d2693c
-0.5326429,-0.3465065,0.4159382,#d2694b
-0.5415508,-0.31786835,0.31014767,#d2695a
-0.55054516,-0.2889261,0.19318625,#d26969
-0.5401803,-0.24975426,0.04115263,#d26978
-0.52610344,-0.21304825,-0.1394765,#d26987
-0.50830495,-0.18101504,-0.32479763,#d26996
-0.4831778,-0.14972682,-0.5169384,#d269a5
-0.446378,-0.13879122,-0.6924902,#d269b4
-0.4006937,-0.14868346,-0.84150016,#d269c3
-0.35036883,-0.16126707,-0.97996616,#d269d2
-0.307199,-0.18052307,-1.1155714,#d269e1
-0.26330337,-0.21108982,-1.2474598,#d269f0
-0.2165581,-0.24923258,-1.3730836,#d269ff
-0.52703947,-0.3978145,0.8336664,#d27800
-0.541276,-0.3630985,0.7641259,#d2780f
-0.56939703,-0.32795545,0.6860401,#d2781e
-0.6055559,-0.29417196,0.6012932,#d2782d
-0.63121116,-0.2595504,0.50975287,#d2783c
-0.6305861,-0.22113255,0.4054193,#d2784b
-0.63513833,-0.1894114,0.29857087,#d2785a
-0.64008015,-0.16067836,0.18232258,#d27869
-0.6204572,-0.12342015,0.0374637,#d27878
-0.599321,-0.0875077,-0.13089857,#d27887
-0.5806824,-0.052475404,-0.31997615,#d27896
-0.5574666,-0.019613724,-0.51645696,#d278a5
-0.52076757,-0.00536515,-0.69987875,#d278b4
-0.47787708,-0.015414075,-0.8579431,#d278c3
-0.42845574,-0.03284174,-0.99958366,#d278d2
-0.38323495,-0.05269215,-1.1351608,#d278e1
-0.342888,-0.08102462,-1.2656928,#d278f0
-0.3012853,-0.12161899,-1.3903772,#d278ff
-0.6471952,-0.2870316,0.8463064,#d28700
-0.66857743,-0.24720226,0.7736574,#d2870f
-0.69723326,-0.20912014,0.69467497,#d2871e
-0.7256441,-0.17110355,0.60500383,#d2872d
-0.72797555,-0.12702024,0.5010577,#d2873c
-0.72709465,-0.085865006,0.39478832,#d2874b
-0.7297854,-0.05158018,0.28681773,#d2875a
-0.7316571,-0.02298916,0.17001599,#d28769
-0.71394205,0.009010893,0.031027205,#d28778
-0.69044393,0.043702595,-0.12751389,#d28787
-0.6648952,0.084211655,-0.3141545,#d28796
-0.6368912,0.11886041,-0.5113307,#d287a5
-0.5966967,0.13686366,-0.701495,#d287b4
-0.55238783,0.13078074,-0.8706848,#d287c3
-0.5044109,0.109392084,-1.0189437,#d287d2
-0.45558786,0.08590345,-1.1573144,#d287e1
-0.41328618,0.057915263,-1.2901467,#d287f0
-0.37260857,0.018806973,-1.4149411,#d287ff
-0.7772957,-0.15403098,0.8389626,#d29600
-0.79769135,-0.115534596,0.7704742,#d2960f
-0.8194174,-0.07642921,0.6931346,#d2961e
-0.8234371,-0.030671522,0.5949491,#d2962d
-0.8260067,0.012693764,0.49231842,#d2963c
-0.82991207,0.051721554,0.38823533,#d2964b
-0.8336683,0.08644188,0.28074294,#d2965a
-0.8274704,0.120397165,0.15976559,#d29669
-0.81132776,0.15089563,0.021428468,#d29678
-0.7857341,0.18860596,-0.13656794,#d29687
-0.75582445,0.23407161,-0.31681442,#d29696
-0.72240233,0.27133885,-0.51119673,#d296a5
-0.674644,0.2910289,-0.70223856,#d296b4
-0.62464863,0.28985476,-0.88048184,#d296c3
-0.57676876,0.26853117,-1.0378482,#d296d2
-0.5262193,0.23852162,-1.1800343,#d296e1
-0.4818915,0.20724006,-1.3155901,#d296f0
-0.43763617,0.17011589,-1.4443105,#d296ff
-0.92186415,0.003688619,0.8008065,#d2a500
-0.9336489,0.039830852,0.73757493,#d2a50f
-0.9289041,0.08534937,0.6551999,#d2a51e
-0.92963827,0.12922001,0.5600776,#d2a52d
-0.9337848,0.1696359,0.46142447,#d2a53c
-0.93908477,0.20664681,0.36042154,#d2a54b
-0.9398204,0.24282077,0.2546029,#d2a55a
-0.9228304,0.28373656,0.13239373,#d2a569
-0.90534604,0.3154204,-0.006434325,#d2a578
-0.8797191,0.35563526,-0.16374674,#d2a587
-0.8472436,0.39934674,-0.33427903,#d2a596
-0.81120247,0.440022,-0.51909864,#d2a5a5
-0.75974035,0.46115008,-0.7096228,#d2a5b4
-0.69969004,0.46398547,-0.891551,#d2a5c3
-0.64659363,0.44387922,-1.0559247,#d2a5d2
-0.5944513,0.41000304,-1.2035015,#d2a5e1
-0.5481948,0.37118348,-1.3417922,#d2a5f0
-0.50188327,0.33224005,-1.4739057,#d2a5ff
-1.0943091,0.15293299,0.75043523,#d2b400
-1.0747015,0.20287652,0.6855589,#d2b40f
-1.0512812,0.2552645,0.60755044,#d2b41e
-1.0426415,0.3020804,0.5161134,#d2b42d
-1.0433912,0.34452733,0.41734722,#d2b43c
-1.0481058,0.3830987,0.31448668,#d2b44b
-1.0435066,0.42523426,0.20407139,#d2b45a
-1.0188396,0.4751064,0.0767746,#d2b469
-0.99636394,0.5163316,-0.07088798,#d2b478
-0.9699769,0.55834794,-0.22966184,#d2b487
-0.93711567,0.5975384,-0.39183176,#d2b496
-0.89779043,0.63575166,-0.5641377,#d2b4a5
-0.84423244,0.65788305,-0.74481475,#d2b4b4
-0.78015673,0.6613937,-0.92603433,#d2b4c3
-0.7173299,0.6411559,-1.0901214,#d2b4d2
-0.6595741,0.60431635,-1.2381659,#d2b4e1
-0.6098319,0.5563724,-1.3751856,#d2b4f0
-0.5639887,0.5094159,-1.5071454,#d2b4ff
-1.2583252,0.3035209,0.6781721,#d2c300
-1.2282362,0.36394083,0.6145578,#d2c30f
-1.197783,0.42531428,0.5437908,#d2c31e
-1.1761005,0.4819679,0.4588779,#d2c32d
-1.1637323,0.53107125,0.36389706,#d2c33c
-1.1592238,0.5741328,0.2621124,#d2c34b
-1.1446309,0.625368,0.1468828,#d2c35a
-1.114711,0.6855454,0.012672323,#d2c369
-1.0839367,0.7422404,-0.14554968,#d2c378
-1.055987,0.78645074,-0.3071127,#d2c387
-1.0229458,0.8239542,-0.46796653,#d2c396
-0.9820934,0.85759825,-0.6321868,#d2c3a5
-0.9252513,0.88003683,-0.80342823,#d2c3b4
-0.85854185,0.8851261,-0.9829076,#d2c3c3
-0.7894092,0.8675855,-1.1534213,#d2c3d2
-0.7236792,0.8274847,-1.3042382,#d2c3e1
-0.66333073,0.7732561,-1.4390247,#d2c3f0
-0.6159215,0.7122182,-1.5680411,#d2c3ff
-1.4109719,0.46497685,0.59243774,#d2d200
-1.3823978,0.52879775,0.5305058,#d2d20f
-1.3523362,0.59394836,0.46380663,#d2d21e
-1.3271545,0.6580464,0.38456124,#d2d22d
-1.307826,0.7171817,0.29386616,#d2d23c
-1.2898842,0.77156824,0.19583453,#d2d24b
-1.2558517,0.8387418,0.079361424,#d2d25a
-1.2135875,0.91700727,-0.0630033,#d2d269
-1.1708152,0.9906079,-0.22760884,#d2d278
-1.1389297,1.039087,-0.39163923,#d2d287
-1.1041526,1.0771195,-0.5538846,#d2d296
-1.0630169,1.1074111,-0.71465826,#d2d2a5
-1.0040681,1.1242044,-0.8761047,#d2d2b4
-0.9343596,1.1314085,-1.0468081,#d2d2c3
-0.86081666,1.1179307,-1.2218573,#d2d2d2
-0.7893742,1.0748693,-1.3778442,#d2d2e1
-0.7208839,1.017081,-1.5165231,#d2d2f0
-0.66427016,0.9443791,-1.641743,#d2d2ff
-1.5551119,0.6385307,0.49450964,#d2e100
-1.5319579,0.7031088,0.43787158,#d2e10f
-1.50338,0.77115566,0.3729106,#d2e11e
-1.479101,0.83715737,0.29703,#d2e12d
-1.4597301,0.90031564,0.20833601,#d2e13c
-1.4352683,0.9672198,0.11106064,#d2e14b
-1.3892894,1.0567104,-0.007876956,#d2e15a
-1.3326707,1.1587796,-0.15546116,#d2e169
-1.271568,1.2511414,-0.31956464,#d2e178
-1.2249696,1.313209,-0.48451972,#d2e187
-1.1837558,1.3561326,-0.6484365,#d2e196
-1.1395408,1.3869126,-0.8097072,#d2e1a5
-1.0798849,1.3977658,-0.96447384,#d2e1b4
-1.0077336,1.4001352,-1.1249225,#d2e1c3
-0.9304377,1.3922462,-1.2950815,#d2e1d2
-0.85336906,1.3491652,-1.4563018,#d2e1e1
-0.77934104,1.2868881,-1.6006539,#d2e1f0
-0.714951,1.2069901,-1.7266796,#d2e1ff
-1.6896226,0.8229553,0.38180417,#d2f000
-1.6749637,0.88761294,0.33416158,#d2f00f
-1.6495908,0.9588813,0.27310213,#d2f01e
-1.6262196,1.0272217,0.19933121,#d2f02d
-1.6084433,1.0906813,0.11252472,#d2f03c
-1.5796467,1.1682677,0.011845353,#d2f04b
-1.5292121,1.280254,-0.1158942,#d2f05a
-1.467024,1.4018496,-0.2673315,#d2f069
-1.3966298,1.5130465,-0.42912406,#d2f078
-1.3314658,1.5967636,-0.59162444,#d2f087
-1.2753829,1.6504968,-0.7532592,#d2f096
-1.2194725,1.6891738,-0.91480106,#d2f0a5
-1.1534822,1.701559,-1.0684062,#d2f0b4
-1.0787567,1.6973677,-1.2190742,#d2f0c3
-0.99808395,1.6892359,-1.3800298,#d2f0d2
-0.9154538,1.6532152,-1.5416924,#d2f0e1
-0.8356733,1.5842611,-1.6892194,#d2f0f0
-0.7635611,1.4996722,-1.8200052,#d2f0ff
-1.821206,0.9934331,0.25288463,#d2ff00
-1.814792,1.0587877,0.21031459,#d2ff0f
-1.7969764,1.1341809,0.15995306,#d2ff1e
-1.7734274,1.2120596,0.08997858,#d2ff2d
-1.7543497,1.2832354,0.0056135477,#d2ff3c
-1.7200058,1.3797702,-0.10075425,#d2ff4b
-1.6672053,1.5138607,-0.23760611,#d2ff5a
-1.6027685,1.6481737,-0.39293465,#d2ff69
-1.5294814,1.7734761,-0.55549145,#d2ff78
-1.4535862,1.881954,-0.7181944,#d2ff87
-1.387092,1.9530112,-0.8768706,#d2ff96
-1.3185898,2.0020652,-1.0341167,#d2ffa5
-1.2389082,2.0209403,-1.1842833,#d2ffb4
-1.1538333,2.0194886,-1.3305202,#d2ffc3
-1.066433,2.0087652,-1.4804456,#d2ffd2
-0.97660816,1.9838347,-1.637386,#d2ffe1
-0.8904357,1.9128231,-1.7849373,#d2fff0
-0.80965763,1.822831,-1.9203459,#d2ffff
0.32922962,-1.0584369,0.95725864,#e10000
0.31697422,-1.0172217,0.8573111,#e1000f
0.28907025,-0.97264767,0.7456603,#e1001e
0.25072184,-0.92605424,0.6236805,#e1002d
0.1928663,-0.88007706,0.48731795,#e1003c
0.13282615,-0.8379599,0.3472933,#e1004b
0.07229458,-0.80014205,0.20678507,#e1005a
0.0077659492,-0.76649016,0.064383276,#e10069
-0.061071135,-0.7376681,-0.077878974,#e10078
-0.12504984,-0.71617395,-0.21007563,#e10087
-0.1585463,-0.70185465,-0.34553674,#e10096
-0.17078699,-0.69844604,-0.474081,#e100a5
-0.16128914,-0.6999519,-0.60373724,#e100b4
-0.11878664,-0.713793,-0.7308799,#e100c3
-0.083306745,-0.7359005,-0.85067177,#e100d2
-0.044514455,-0.75798887,-0.9730258,#e100e1
-0.00054598314,-0.77961254,-1.0986353,#e100f0
0.04320093,-0.802333,-1.2220083,#e100ff
0.22827598,-0.99151254,0.92996514,#e10f00
0.21028957,-0.95203274,0.83779967,#e10f0f
0.18016817,-0.9098095,0.7343642,#e10f1e
0.13998728,-0.8677055,0.6237427,#e10f2d
0.0822144,-0.82587326,0.50136006,#e10f3c
0.019764315,-0.7849514,0.3632933,#e10f4b
-0.038393922,-0.74753225,0.2222057,#e10f5a
-0.09335225,-0.7147903,0.08187809,#e10f69
-0.14250633,-0.6899913,-0.046460975,#e10f78
-0.1932566,-0.6701965,-0.1740766,#e10f87
-0.22080314,-0.65201634,-0.32092094,#e10f96
-0.22117756,-0.6455237,-0.46028838,#e10fa5
-0.18877792,-0.6456854,-0.6015629,#e10fb4
-0.14049724,-0.6568587,-0.7339807,#e10fc3
-0.10146791,-0.67786545,-0.8596252,#e10fd2
-0.064691894,-0.698397,-0.9923075,#e10fe1
-0.027663749,-0.7195911,-1.1262634,#e10ff0
0.011989854,-0.7432341,-1.2555828,#e10fff
0.105589494,-0.9097133,0.8892723,#e11e00
0.09163071,-0.87533057,0.8069218,#e11e0f
0.06159158,-0.83925873,0.71358824,#e11e1e
0.02360248,-0.80190456,0.6110831,#e11e2d
-0.02375387,-0.7654887,0.50200933,#e11e3c
-0.0886139,-0.7295294,0.37709415,#e11e4b
-0.1534256,-0.6952307,0.2386527,#e11e5a
-0.20540103,-0.6673567,0.10870683,#e11e69
-0.25055656,-0.6441121,-0.016913787,#e11e78
-0.28828445,-0.62364364,-0.1489958,#e11e87
-0.29131225,-0.60274905,-0.30249113,#e11e96
-0.25768635,-0.5899636,-0.4560733,#e11ea5
-0.21864797,-0.58910567,-0.599265,#e11eb4
-0.16941951,-0.5977238,-0.7378076,#e11ec3
-0.12924092,-0.61202204,-0.8793893,#e11ed2
-0.09677297,-0.6311662,-1.0218782,#e11ee1
-0.060530264,-0.6538747,-1.1590728,#e11ef0
-0.019981004,-0.67970747,-1.290199,#e11eff
-0.019007215,-0.8280081,0.8612689,#e12d00
-0.030484717,-0.7937748,0.78008807,#e12d0f
-0.056510177,-0.76075286,0.6907803,#e12d1e
-0.09144505,-0.7270849,0.5931024,#e12d2d
-0.13130398,-0.692414,0.4873582,#e12d3c
-0.18736593,-0.6610766,0.37584057,#e12d4b
-0.24528186,-0.63468844,0.2600655,#e12d5a
-0.3010581,-0.6133936,0.14263858,#e12d69
-0.3533098,-0.5947635,0.021632364,#e12d78
-0.3806846,-0.57440734,-0.11698782,#e12d87
-0.35331547,-0.54995286,-0.286641,#e12d96
-0.31868178,-0.5322606,-0.45101961,#e12da5
-0.27834314,-0.5269231,-0.59890246,#e12db4
-0.22310361,-0.53105444,-0.7442015,#e12dc3
-0.16939463,-0.5389678,-0.89668024,#e12dd2
-0.13190939,-0.55776614,-1.0439171,#e12de1
-0.094059564,-0.5823202,-1.1840746,#e12df0
-0.05212624,-0.61022377,-1.3178918,#e12dff
-0.14419837,-0.74477947,0.8319592,#e13c00
-0.15545471,-0.7098031,0.75038254,#e13c0f
-0.18180212,-0.67709565,0.6610231,#e13c1e
-0.21235721,-0.64652675,0.56751555,#e13c2d
-0.24450019,-0.61565316,0.46802357,#e13c3c
-0.28523174,-0.591065,0.37305912,#e13c4b
-0.33560157,-0.5689506,0.2732798,#e13c5a
-0.38981783,-0.5476435,0.15813203,#e13c69
-0.4397853,-0.52927333,0.036312085,#e13c78
-0.44125277,-0.5058058,-0.11646193,#e13c87
-0.41897792,-0.48127338,-0.2906482,#e13c96
-0.39403608,-0.4615008,-0.46257415,#e13ca5
-0.359684,-0.45574915,-0.6136224,#e13cb4
-0.3013004,-0.45809755,-0.75917065,#e13cc3
-0.23323141,-0.46305767,-0.9116865,#e13cd2
-0.1783097,-0.47819906,-1.0588788,#e13ce1
-0.13305946,-0.50282574,-1.1985067,#e13cf0
-0.09001419,-0.53143924,-1.333299,#e13cff
-0.26937935,-0.6596713,0.8001287,#e14b00
-0.28130865,-0.62403744,0.71782666,#e14b0f
-0.30813015,-0.59107727,0.6275574,#e14b1e
-0.33803716,-0.5611323,0.53439516,#e14b2d
-0.36129338,-0.537856,0.4506458,#e14b3c
-0.3865779,-0.5178896,0.3678349,#e14b4b
-0.42938915,-0.49990425,0.27684376,#e14b5a
-0.4800217,-0.4788348,0.16768628,#e14b69
-0.50959504,-0.45300716,0.026803114,#e14b78
-0.50541115,-0.42259783,-0.14146303,#e14b87
-0.4864351,-0.39664838,-0.31855893,#e14b96
-0.46524197,-0.37742454,-0.49160975,#e14ba5
-0.4368077,-0.36933467,-0.65260077,#e14bb4
-0.3809439,-0.37058067,-0.80052125,#e14bc3
-0.3133014,-0.37567547,-0.9467576,#e14bd2
-0.25140503,-0.38886708,-1.0899969,#e14be1
-0.19863471,-0.41360885,-1.2238524,#e14bf0
-0.1455466,-0.44362313,-1.3520119,#e14bff
-0.3942818,-0.572444,0.76572347,#e15a00
-0.40744266,-0.5363203,0.68249387,#e15a0f
-0.43340245,-0.50338376,0.59213483,#e15a1e
-0.45750073,-0.47790954,0.5094145,#e15a2d
-0.4779314,-0.4575403,0.4321956,#e15a3c
-0.49984166,-0.43832102,0.35216242,#e15a4b
-0.5374409,-0.42100254,0.26327273,#e15a5a
-0.5652093,-0.39592746,0.14809108,#e15a69
-0.58397067,-0.36543173,0.0030007658,#e15a78
-0.5757931,-0.33248574,-0.17099804,#e15a87
-0.55654114,-0.30507174,-0.3492633,#e15a96
-0.5332853,-0.28351378,-0.5239402,#e15aa5
-0.5056142,-0.267786,-0.6958697,#e15ab4
-0.45780042,-0.2702643,-0.8487011,#e15ac3
-0.39505443,-0.27694443,-0.99123126,#e15ad2
-0.32968825,-0.28914165,-1.1328348,#e15ae1
-0.27323565,-0.31296447,-1.2687402,#e15af0
-0.22074538,-0.34709623,-1.3937962,#e15aff
-0.51658255,-0.48185763,0.7347903,#e16900
-0.5307915,-0.4455,0.650836,#e1690f
-0.55007523,-0.41694236,0.57117224,#e1691e
-0.57200134,-0.39325556,0.49350843,#e1692d
-0.5987156,-0.36978248,0.41145325,#e1693c
-0.6293549,-0.3461852,0.32455808,#e1694b
-0.64773047,-0.32222235,0.22594362,#e1695a
-0.6578797,-0.297589,0.11378994,#e16969
-0.6621746,-0.26632568,-0.020377371,#e16978
-0.6495769,-0.23128553,-0.19309506,#e16987
-0.6304676,-0.20265883,-0.3734194,#e16996
-0.6051192,-0.17862967,-0.5537655,#e169a5
-0.57199985,-0.15650782,-0.73799187,#e169b4
-0.5250545,-0.15752909,-0.8996889,#e169c3
-0.46925378,-0.17062399,-1.0400339,#e169d2
-0.4111657,-0.1864418,-1.1736627,#e169e1
-0.35853165,-0.21055306,-1.3056941,#e169f0
-0.30678117,-0.24639677,-1.4310807,#e169ff
-0.62825197,-0.3828008,0.72912914,#e17800
-0.63896894,-0.34961864,0.6552465,#e1780f
-0.6591396,-0.3201526,0.5800605,#e1781e
-0.6918491,-0.29027644,0.49558794,#e1782d
-0.7264775,-0.26169705,0.40864298,#e1783c
-0.742647,-0.23065929,0.31296435,#e1784b
-0.74261034,-0.19933164,0.20778283,#e1785a
-0.75271285,-0.17600043,0.09826206,#e17869
-0.7440627,-0.14452,-0.031443104,#e17878
-0.7209469,-0.10886477,-0.19299391,#e17887
-0.69950134,-0.07914377,-0.37333894,#e17896
-0.6741326,-0.05110056,-0.56189775,#e178a5
